"Latest: Time (s)","Latest: Dissolved Oxygen  (mg/L)","Latest: Salinity (ppt)","Latest: Temperature (°C)","Latest: Pressure (atm)","Latest: Sin","Latest: Square","Latest: Triangle","Latest: PWM: F=1, C=0","Latest: delta(PWM)","Latest: run #","Latest: note","Latest: DO slope (mg O2/L/sec)","Latest: respir vol (L)","Latest: fish vol (L)","Latest: fish weight (kg)","Latest: VO2 (mgO2/kg/hr)","Latest: AvgDO (mg/L)","Latest: DOcor (mg/L)"
2032,7.18285131013,0.221714213538,23.8093269767,1.0031262964,0.486988824404,1,0.837708830549,0,,,,,,,,,7.18761361453,7.17742367867
2033,7.18366530281,0.237327890547,23.808165242,1.00339528297,0.480442183779,1,0.840095465394,0,,,,,,,,,7.18508695741,7.174179191
2034,7.17813015263,0.232448616482,23.810953401,1.00280351252,0.473868662473,1,0.842482100239,0,,,,,,,,,7.18270222723,7.17201925517
2035,7.17872708059,0.220543187762,23.810953401,1.00318009371,0.467268628273,1,0.844868735084,0,,,,,,,,,7.18042901106,7.17029319374
2036,7.17867281441,0.220152845837,23.8058417651,1.00363737088,0.460642450451,1,0.847255369928,0,,,,,,,,,7.17828579518,7.16816698089
2037,7.17878134676,0.216834939472,23.8072358525,1.00334148565,0.45399049974,1,0.849642004773,0,,,,,,,,,7.17652542421,7.16655936137
2038,7.17867281441,0.218981820061,23.8077005474,1.00342218162,0.447313148316,1,0.852028639618,0,,,,,,,,,7.17469468611,7.16463003406
2039,7.17232367155,0.234205155146,23.8086299362,1.00334148565,0.440610769776,1,0.854415274463,0,,,,,,,,,7.1725997731,7.1618356205
2040,7.17259500244,0.243573361351,23.8114180928,1.00221174206,0.433883739118,1,0.856801909308,0,,,,,,,,,7.17088591599,7.15969176237
2041,7.16711411844,0.227374171454,23.8079328948,1.00336838431,0.427132432717,1,0.859188544153,0,,,,,,,,,7.16903430628,7.15858397624
2042,7.16765678022,0.208052246154,23.8093269767,1.00307249908,0.42035722831,1,0.861575178998,0,,,,,,,,,7.167267972,7.15770593711
2043,7.16168750061,0.233229300332,23.8114180928,1.00344908028,0.413558504967,1,0.863961813842,0,,,,,,,,,7.16519691225,7.15447815136
2044,7.16049364469,0.224251436052,23.8097916699,1.00350287759,0.406736643076,1,0.866348448687,0,,,,,,,,,7.16326121978,7.15295476045
2045,7.16174176679,0.234400326108,23.8074682,1.00318009371,0.39989202432,1,0.868735083532,0,,,,,,,,,7.16176502372,7.15099167438
2046,7.16103630647,0.227959684342,23.810721055,1.00315319505,0.393025031654,1,0.871121718377,0,,,,,,,,,7.15993667095,7.14945995907
2047,7.16136190354,0.220738358725,23.8088622831,1.00334148565,0.386136049286,1,0.873508353222,0,,,,,,,,,7.15847625479,7.14833108364
2048,7.15604381807,0.222885239314,23.8114180928,1.00277661386,0.379225462653,1,0.875894988067,0,,,,,,,,,7.1569210219,7.14667765375
2049,7.15609808425,0.238303745361,23.8130445109,1.00326078968,0.372293658402,1,0.878281622912,0,,,,,,,,,7.15538487162,7.14443322164
2050,7.15517555922,0.227569342416,23.810953401,1.00326078968,0.365341024366,1,0.880668257757,0,,,,,,,,,7.1538874829,7.14342875459
2051,7.14969467521,0.210979810594,23.8097916699,1.00323389103,0.358367949545,1,0.883054892601,0,,,,,,,,,7.15222908464,7.14253258112
2052,7.15067146642,0.218981820061,23.8088622831,1.00288420849,0.351374824081,1,0.885441527446,0,,,,,,,,,7.15034706202,7.14028262167
2053,7.15050866789,0.222494897388,23.8132768559,1.00309939774,0.344362039239,1,0.887828162291,0,,,,,,,,,7.14813824966,7.13791316492
2054,7.14481071917,0.225032119902,23.810721055,1.00299180311,0.337329987383,1,0.890214797136,0,,,,,,,,,7.14613815338,7.13579598831
2055,7.14535338095,0.232058274557,23.8074682,1.00377186416,0.330279061955,1,0.892601431981,0,,,,,,,,,7.14415952503,7.13349381948
2056,7.14470218681,0.226203145678,23.8060741133,1.00352977625,0.323209657454,1,0.894988066826,0,,,,,,,,,7.14222204357,7.13182518504
2057,7.13954689988,0.227179000491,23.8095593233,1.00328768834,0.316122169413,1,0.897374701671,0,,,,,,,,,7.14059286556,7.13015181323
2058,7.1349885409,0.23381481322,23.8104887089,1.00347597894,0.309016994375,1,0.899761336516,0,,,,,,,,,7.13896368754,7.12821783684
2059,7.1345001453,0.221714213538,23.8123474752,1.00307249908,0.301894529874,1,0.90214797136,0,,,,,,,,,7.13709955487,7.12691017621
2060,7.13471721001,0.219176991024,23.8097916699,1.00336838431,0.294755174411,1,0.904534606205,0,,,,,,,,,7.13564569836,7.12557245743
2061,7.13455441148,0.205710194603,23.8093269767,1.00301870177,0.287599327432,1,0.90692124105,0,,,,,,,,,7.13421152079,7.12475712608
2062,7.13460867766,0.223470752201,23.8077005474,1.00266901923,0.280427389306,1,0.909307875895,0,,,,,,,,,7.13280238915,7.12253142071
2063,7.13455441148,0.222690068351,23.8086299362,1.00258832326,0.273239761302,1,0.91169451074,0,,,,,,,,,7.13142903741,7.12119412231
2064,7.12831380098,0.232448616482,23.8118827842,1.00250762729,0.266036845567,1,0.914081145585,0,,,,,,,,,7.13021430988,7.11953151756
2065,7.12815100244,0.235571351884,23.8137415457,1.00199655281,0.258819045103,1,0.91646778043,0,,,,,,,,,7.1290288026,7.11820286096
2066,7.12831380098,0.219762503912,23.8079328948,1.00248072863,0.251586763745,1,0.918854415274,0,,,,,,,,,7.12785164397,7.1177511533
2067,7.12739127595,0.242987848464,23.8104887089,1.00285730983,0.244340406138,1,0.921241050119,0,,,,,,,,,7.1267078799,7.1155404474
2068,7.12315851404,0.249038148305,23.8070035048,1.00318009371,0.237080377715,1,0.923627684964,0,,,,,,,,,7.12556709749,7.11412087815
2069,7.12283291697,0.228935539155,23.8095593233,1.00250762729,0.229807084675,1,0.926014319809,0,,,,,,,,,7.12422773665,7.11370595454
2070,7.12267011844,0.215078400809,23.8114180928,1.00304560043,0.222520933956,1,0.928400954654,0,,,,,,,,,7.12327956936,7.11339498819
2071,7.12283291697,0.217030110435,23.8137415457,1.00301870177,0.215222333219,1,0.930787589499,0,,,,,,,,,7.1223695673,7.11239570889
2072,7.12304998168,0.227569342416,23.8088622831,1.0031262964,0.207911690818,1,0.933174224344,0,,,,,,,,,7.12113158283,7.11067245856
2073,7.12267011844,0.220543187762,23.8090946299,1.00339528297,0.200589415783,1,0.935560859189,0,,,,,,,,,7.11970813923,7.10957198082
2074,7.11778616239,0.235961693809,23.8074682,1.00328768834,0.193255917796,1,0.937947494033,0,,,,,,,,,7.11819882388,7.10735371201
2075,7.11740629915,0.21742045236,23.8077005474,1.00328768834,0.185911607163,1,0.940334128878,0,,,,,,,,,7.116640013,7.10664712318
2076,7.11778616239,0.226007974715,23.8102563626,1.00363737088,0.178556894799,1,0.942720763723,0,,,,,,,,,7.11469776088,7.1043106595
2077,7.11290220635,0.231082419744,23.8060741133,1.00326078968,0.171192192198,1,0.945107398568,0,,,,,,,,,7.11255693034,7.10193580825
2078,7.11013463126,0.238694087286,23.8079328948,1.00183516087,0.163817911415,1,0.947494033413,0,,,,,,,,,7.10993008951,7.09895948553
2079,7.10660732967,0.245525070978,23.810953401,1.00213104609,0.15643446504,1,0.949880668258,0,,,,,,,,,7.10735751486,7.09607356956
2080,7.10655306349,0.214492887921,23.8090946299,1.00272281654,0.149042266176,1,0.952267303103,0,,,,,,,,,7.1050789317,7.09522084489
2081,7.10150630891,0.229521052043,23.8093269767,1.00213104609,0.141641728416,1,0.954653937947,0,,,,,,,,,7.10281943116,7.09227069474
2082,7.1005295177,0.238303745361,23.8167620195,1.00186205952,0.134233265818,1,0.957040572792,0,,,,,,,,,7.10021584727,7.08926493416
2083,7.09374624542,0.226203145678,23.8137415457,1.00307249908,0.126817292885,1,0.959427207637,0,,,,,,,,,7.09834276962,7.08794735424
2084,7.09483156899,0.245134729052,23.8116504386,1.00261522192,0.11939422454,1,0.961813842482,0,,,,,,,,,7.09679290371,7.08552704008
2085,7.09450597192,0.208637759042,23.8123474752,1.00320699237,0.111964476103,1,0.964200477327,0,,,,,,,,,7.09528120303,7.08569278244
2086,7.09461450427,0.2219093845,23.8114180928,1.00307249908,0.104528463268,1,0.966587112172,0,,,,,,,,,7.09384464014,7.08364612037
2087,7.08821109524,0.219957674874,23.8162973323,1.00326078968,0.0970866020773,1,0.968973747017,0,,,,,,,,,7.09275096793,7.08264303765
2088,7.09439743956,0.245525070978,23.811185747,1.00266901923,0.0896393089034,1,0.971360381862,0,,,,,,,,,7.09187913109,7.08059523326
2089,7.09369197924,0.231082419744,23.8144385796,1.00283041117,0.0821870004212,1,0.973747016706,0,,,,,,,,,7.09137523086,7.08075571704
2090,7.08897082173,0.232253445519,23.8125798205,1.0025614246,0.0747300935864,1,0.976133651551,0,,,,,,,,,7.09040559563,7.07973190759
2091,7.08897082173,0.224641777977,23.8060741133,1.00277661386,0.067269005612,1,0.978520286396,0,,,,,,,,,7.08948366694,7.07915857274
2092,7.08891655556,0.2219093845,23.8123474752,1.00215794475,0.059804153945,1,0.980906921241,0,,,,,,,,,7.08858976582,7.07839141763
2093,7.08913362027,0.230692077818,23.8139738904,1.00148547833,0.0523359562429,1,0.983293556086,0,,,,,,,,,7.08799581952,7.0773941549
2094,7.08891655556,0.213321862145,23.811185747,1.00143168101,0.0448648303505,1,0.985680190931,0,,,,,,,,,7.08697788143,7.07717398609
2095,7.08354420391,0.233619642258,23.8123474752,1.00129718773,0.0373911942763,1,0.988066825776,0,,,,,,,,,7.08562420863,7.07488768903
2096,7.08392406716,0.232253445519,23.8102563626,1.00229243803,0.0299154661694,1,0.990453460621,0,,,,,,,,,7.08464026144,7.07396612444
2097,7.08435819658,0.226203145678,23.8065388092,1.00240003266,0.0224380642958,1,0.992840095465,0,,,,,,,,,7.08361337838,7.07321660734
2098,7.08338140537,0.238108574398,23.8083975891,1.00231933669,0.0149594070153,1,0.99522673031,0,,,,,,,,,7.08257337602,7.07162977483
2099,7.08321860684,0.210589468668,23.8114180928,1.00210414744,0.00747991275773,1,0.997613365155,0,,,,,,,,,7.08154828195,7.07187000329
2100,7.0775749243,0.222299726426,23.8114180928,1.00202345147,6.12323399574E-16,1,1,0,,,,,,,,,7.0809119961,7.07069553698
2101,7.07855171551,0.222885239314,23.8090946299,1.0027497152,-0.00747991275773,-1,1,0,,,,,,,,,7.08076887651,7.07052507747
2102,7.07795478755,0.23303412937,23.8172267063,1.00196965415,-0.0149594070153,-1,0.997613365155,0,,,,,,,,,7.08108075795,7.07037209268
2103,7.07800905372,0.230887248781,23.8086299362,1.00245382998,-0.0224380642958,-1,0.99522673031,0,,,,,,,,,7.08153218099,7.07092052055
2104,7.07838891697,0.214492887921,23.8090946299,1.00240003266,-0.0299154661694,-1,0.992840095465,0,,,,,,,,,7.08222094402,7.07236285721
2105,7.08392406716,0.241036138837,23.808165242,1.00234623535,-0.0373911942763,-1,0.990453460621,0,,,,,,,,,7.08345773582,7.07237953556
2106,7.08397833333,0.227374171454,23.8072358525,1.00285730983,-0.0448648303505,-1,0.988066825776,0,,,,,,,,,7.08489847304,7.0744480111
2107,7.08945921734,0.244549216164,23.8070035048,1.00272281654,-0.0523359562429,-1,0.985680190931,0,,,,,,,,,7.08616627408,7.07492637374
2108,7.08902508791,0.219762503912,23.8074682,1.00261522192,-0.059804153945,-1,0.983293556086,0,,,,,,,,,7.08732017578,7.07721960013
2109,7.08891655556,0.226007974715,23.8123474752,1.00261522192,-0.067269005612,-1,0.980906921241,0,,,,,,,,,7.08829100368,7.07790429549
2110,7.09450597192,0.220152845837,23.8049123716,1.0029380058,-0.0747300935864,-1,0.978520286396,0,,,,,,,,,7.08919742775,7.07907844315
2111,7.09125000122,0.242792677501,23.8144385796,1.00248072863,-0.0821870004212,-1,0.976133651551,0,,,,,,,,,7.08916522585,7.07800756099
2112,7.0892964188,0.244549216164,23.8135092009,1.00194275549,-0.0896393089034,-1,0.973747016706,0,,,,,,,,,7.08899050068,7.07775192411
2113,7.08891655556,0.210979810594,23.811185747,1.00229243803,-0.0970866020773,-1,0.971360381862,0,,,,,,,,,7.08799760851,7.07830134972
2114,7.0880482967,0.226788658566,23.8183884215,1.00161997161,-0.104528463268,-1,0.968973747017,0,,,,,,,,,7.08658907321,7.07616762644
2115,7.08935068498,0.225227290865,23.8176913927,1.00194275549,-0.111964476103,-1,0.966587112172,0,,,,,,,,,7.08461819717,7.07426836819
2116,7.08327287302,0.233619642258,23.8114180928,1.00269591789,-0.11939422454,-1,0.964200477327,0,,,,,,,,,7.08211002634,7.0713733261
2117,7.08370700244,0.240645796912,23.8123474752,1.00215794475,-0.126817292885,-1,0.961813842482,0,,,,,,,,,7.07936690084,7.0683074784
2118,7.07768345665,0.207271562304,23.8130445109,1.00199655281,-0.134233265818,-1,0.959427207637,0,,,,,,,,,7.07650927968,7.06698376594
2119,7.07279950061,0.217030110435,23.8181560787,1.00202345147,-0.141641728416,-1,0.957040572792,0,,,,,,,,,7.0732688136,7.06329575204
2120,7.06655889011,0.232253445519,23.8156003008,1.00213104609,-0.149042266176,-1,0.954653937947,0,,,,,,,,,7.07007247607,7.05939937157
2121,7.06693875336,0.237327890547,23.8153679568,1.00218484341,-0.15643446504,-1,0.952267303103,0,,,,,,,,,7.06652251388,7.05561616963
2122,7.06151213553,0.230106564931,23.8146709241,1.0011895931,-0.163817911415,-1,0.949880668258,0,,,,,,,,,7.06341502976,7.05284040633
2123,7.0605896105,0.223861094127,23.8181560787,1.00164687027,-0.171192192198,-1,0.947494033413,0,,,,,,,,,7.06015667374,7.04986971186
2124,7.05538005739,0.227764513379,23.8095593233,1.00240003266,-0.178556894799,-1,0.945107398568,0,,,,,,,,,7.05714042836,7.0466724661
2125,7.05554285592,0.238498916323,23.8097916699,1.00161997161,-0.185911607163,-1,0.942720763723,0,,,,,,,,,7.05451358753,7.04355232269
2126,7.04951931013,0.244744387127,23.8100240163,1.00202345147,-0.193255917796,-1,0.940334128878,0,,,,,,,,,7.05197202213,7.04072376657
2127,7.05033330281,0.215663913697,23.8132768559,1.00178136355,-0.200589415783,-1,0.937947494033,0,,,,,,,,,7.04945609898,7.03954494229
2128,7.04664320269,0.218591478136,23.8072358525,1.00223864072,-0.207911690818,-1,0.935560859189,0,,,,,,,,,7.04690201061,7.03685521459
2129,7.04376709524,0.233424471295,23.8139738904,1.00161997161,-0.215222333219,-1,0.933174224344,0,,,,,,,,,7.0444695739,7.03374233964
2130,7.04382136142,0.230106564931,23.8123474752,1.00205035012,-0.222520933956,-1,0.930787589499,0,,,,,,,,,7.04236452325,7.03178945507
2131,7.03899167155,0.225422461828,23.8090946299,1.00229243803,-0.229807084675,-1,0.928400954654,0,,,,,,,,,7.03989511397,7.02953470426
2132,7.0386118083,0.205905365565,23.8132768559,1.00186205952,-0.237080377715,-1,0.926014319809,0,,,,,,,,,7.03785267814,7.02838999007
2133,7.03269679487,0.222494897388,23.816529676,1.00183516087,-0.244340406138,-1,0.923627684964,0,,,,,,,,,7.03575657246,7.02553208971
2134,7.0336193199,0.233424471295,23.8079328948,1.00242693132,-0.251586763745,-1,0.921241050119,0,,,,,,,,,7.03356863171,7.02284022422
2135,7.0331309243,0.217225281398,23.8093269767,1.00272281654,-0.258819045103,-1,0.918854415274,0,,,,,,,,,7.03153275553,7.02154912999
2136,7.02759577411,0.247086438679,23.8121151297,1.00272281654,-0.266036845567,-1,0.91646778043,0,,,,,,,,,7.02953265925,7.01817719477
2137,7.02819270208,0.20922327193,23.8132768559,1.00245382998,-0.273239761302,-1,0.914081145585,0,,,,,,,,,7.02792494917,7.01830978177
2138,7.02797563736,0.240060284024,23.816994363,1.00234623535,-0.280427389306,-1,0.91169451074,0,,,,,,,,,7.02636852362,7.01533693764
2139,7.02135516361,0.236937548622,23.8179237357,1.00183516087,-0.287599327432,-1,0.909307875895,0,,,,,,,,,7.02520388795,7.01431598539
2140,7.0211380989,0.224056265089,23.8135092009,1.002373134,-0.294755174411,-1,0.90692124105,0,,,,,,,,,7.02373452681,7.0134377304
2141,7.02195209158,0.234595497071,23.8142062351,1.00250762729,-0.301894529874,-1,0.904534606205,0,,,,,,,,,7.02242856055,7.01164755608
2142,7.02211489011,0.207466733266,23.8135092009,1.00272281654,-0.309016994375,-1,0.90214797136,0,,,,,,,,,7.02110887865,7.0115744757
2143,7.02178929304,0.236156864772,23.8188531069,1.00167376893,-0.316122169413,-1,0.899761336516,0,,,,,,,,,7.01937057195,7.00851872638
2144,7.02206062393,0.229130710117,23.8142062351,1.00250762729,-0.323209657454,-1,0.897374701671,0,,,,,,,,,7.01753625586,7.0070063896
2145,7.01619987668,0.239474771136,23.8139738904,1.00258832326,-0.330279061955,-1,0.894988066826,0,,,,,,,,,7.01594106875,7.00493578746
2146,7.01701386935,0.215273571771,23.8172267063,1.00218484341,-0.337329987383,-1,0.892601431981,0,,,,,,,,,7.01391831187,7.00402580115
2147,7.0111531221,0.225812803753,23.8130445109,1.00253452595,-0.344362039239,-1,0.890214797136,0,,,,,,,,,7.01172082981,7.00134322209
2148,7.00621489988,0.230692077818,23.8151356126,1.00205035012,-0.351374824081,-1,0.887828162291,0,,,,,,,,,7.00945596228,6.99885452058
2149,7.00610636752,0.223080410276,23.82396462,1.0027497152,-0.358367949545,-1,0.885441527446,0,,,,,,,,,7.00736939791,6.99711938766
2150,7.00588930281,0.232838958407,23.8207118445,1.00226553938,-0.365341024366,-1,0.883054892601,0,,,,,,,,,7.00540865952,6.99470963774
2151,7.00008282173,0.205710194603,23.8151356126,1.00240003266,-0.372293658402,-1,0.880668257757,0,,,,,,,,,7.00389159185,6.99443819121
2152,7.00024562027,0.227179000491,23.8162973323,1.00231933669,-0.379225462653,-1,0.878281622912,0,,,,,,,,,7.00215328515,6.99171350623
2153,6.99937736142,0.218591478136,23.8162973323,1.00272281654,-0.386136049286,-1,0.875894988067,0,,,,,,,,,7.00077754808,6.99073239998
2154,7.00029988645,0.224446607014,23.8162973323,1.00269591789,-0.393025031654,-1,0.873508353222,0,,,,,,,,,6.99983236245,6.98951814788
2155,7.00078828205,0.223861094127,23.8174590496,1.0025614246,-0.39989202432,-1,0.871121718377,0,,,,,,,,,6.99889612179,6.98860903015
2156,7.00078828205,0.206490878453,23.8116504386,1.00234623535,-0.406736643076,-1,0.868735083532,0,,,,,,,,,6.99763249507,6.98814261949
2157,6.99530739805,0.230692077818,23.8188531069,1.00210414744,-0.413558504967,-1,0.866348448687,0,,,,,,,,,6.9965942817,6.98599355322
2158,6.99395074359,0.24201199365,23.8183884215,1.00229243803,-0.42035722831,-1,0.863961813842,0,,,,,,,,,6.9955119398,6.98439094669
2159,6.99530739805,0.225422461828,23.8160649886,1.00223864072,-0.427132432717,-1,0.861575178998,0,,,,,,,,,6.99453395592,6.98417485338
2160,6.99519886569,0.236156864772,23.8153679568,1.00161997161,-0.433883739118,-1,0.859188544153,0,,,,,,,,,6.99350051321,6.98264798316
2161,6.99009784493,0.214297716958,23.8195501343,1.00261522192,-0.440610769776,-1,0.856801909308,0,,,,,,,,,6.99212417981,6.98227692679
2162,6.98960944933,0.234985838996,23.8188531069,1.00223864072,-0.447313148316,-1,0.854415274463,0,,,,,,,,,6.99032146929,6.97952343453
2163,6.98922958608,0.24201199365,23.8162973323,1.00223864072,-0.45399049974,-1,0.852028639618,0,,,,,,,,,6.98887715409,6.97775574012
2164,6.98982651404,0.224641777977,23.8156003008,1.00245382998,-0.460642450451,-1,0.849642004773,0,,,,,,,,,6.98708696654,6.97676365286
2165,6.98998931258,0.215468742734,23.8135092009,1.0027497152,-0.467268628273,-1,0.847255369928,0,,,,,,,,,6.9850838886,6.97518174292
2166,6.98521388889,0.210979810594,23.8088622831,1.00283041117,-0.473868662473,-1,0.844868735084,0,,,,,,,,,6.98260195635,6.97290528968
2167,6.97777942247,0.216054255622,23.8160649886,1.00207724878,-0.480442183779,-1,0.842482100239,0,,,,,,,,,6.97965190378,6.9697233094
2168,6.97875621368,0.232253445519,23.8079328948,1.00315319505,-0.486988824404,-1,0.840095465394,0,,,,,,,,,6.97620212531,6.96552753926
2169,6.97311253114,0.23674237766,23.810953401,1.00291110714,-0.493508218064,-1,0.837708830549,0,,,,,,,,,6.9726008786,6.96172057205
2170,6.97311253114,0.198879210911,23.8125798205,1.00315319505,-0.5,-1,0.835322195704,0,,,,,,,,,6.96848022704,6.95934032106
2171,6.96768591331,0.231472761669,23.8114180928,1.00269591789,-0.506463806997,-1,0.832935560859,0,,,,,,,,,6.96424746514,6.95360943132
2172,6.95759240415,0.226983829529,23.8116504386,1.00277661386,-0.512899277406,-1,0.830548926014,0,,,,,,,,,6.95996997836,6.94953829093
2173,6.95091766422,0.231863103594,23.8146709241,1.00202345147,-0.519306051163,-1,0.828162291169,0,,,,,,,,,6.95615226327,6.94549691752
2174,6.95113472894,0.222104555463,23.8151356126,1.00288420849,-0.525683769811,-1,0.825775656325,0,,,,,,,,,6.95204294201,6.94183613942
2175,6.9447313199,0.221323871613,23.8188531069,1.00280351252,-0.532032076515,-1,0.82338902148,0,,,,,,,,,6.94805467607,6.93788443402
2176,6.94511118315,0.228935539155,23.8156003008,1.00296490446,-0.538350616091,-1,0.821002386635,0,,,,,,,,,6.94418925445,6.93366862287
2177,6.940498558,0.221714213538,23.8125798205,1.00347597894,-0.544639035015,-1,0.81861575179,0,,,,,,,,,6.94040135594,6.93021202013
