Time, Oxygen, Tau - Phase Method, Sensor Temperature, Air Pressure
2013-05-23 14:14:19.9, 76.06058, 2.386485, 11.91949, 101.8113
2013-05-23 14:14:21.0, 76.13998, 2.386146, 11.91933, 101.812
2013-05-23 14:14:22.1, 76.2001, 2.38589, 11.91895, 101.811
2013-05-23 14:14:23.1, 76.06235, 2.386477, 11.91852, 101.8115
2013-05-23 14:14:24.3, 76.23764, 2.38573, 11.91803, 101.8123
2013-05-23 14:14:25.3, 76.24594, 2.385695, 11.91776, 101.812
2013-05-23 14:14:26.3, 76.16611, 2.386035, 11.9176, 101.8101
2013-05-23 14:14:27.3, 76.12656, 2.386204, 11.91757, 101.8076
2013-05-23 14:14:28.6, 76.1301, 2.386189, 11.91774, 101.8071
2013-05-23 14:14:29.6, 76.31784, 2.385388, 11.91806, 101.8069
2013-05-23 14:14:30.7, 76.15738, 2.386072, 11.91859, 101.8079
2013-05-23 14:14:31.8, 76.10953, 2.386276, 11.91959, 101.8076
2013-05-23 14:14:32.8, 76.15323, 2.38609, 11.92006, 101.8081
2013-05-23 14:14:33.9, 76.12613, 2.386206, 11.92023, 101.8093
2013-05-23 14:14:34.9, 76.02274, 2.386647, 11.92068, 101.8101
2013-05-23 14:14:36.0, 76.19528, 2.385911, 11.92087, 101.811
2013-05-23 14:14:37.2, 75.9938, 2.38677, 11.92119, 101.8105
2013-05-23 14:14:38.2, 76.13309, 2.386176, 11.92143, 101.8115
2013-05-23 14:14:39.3, 76.02792, 2.386625, 11.92143, 101.8127
2013-05-23 14:14:40.4, 76.01859, 2.386664, 11.92104, 101.8113
2013-05-23 14:14:41.5, 76.17429, 2.386, 11.92044, 101.8123
2013-05-23 14:14:42.9, 75.99948, 2.386746, 11.91991, 101.8103
2013-05-23 14:14:44.0, 76.22366, 2.38579, 11.91969, 101.8091
2013-05-23 14:14:45.0, 76.09549, 2.386336, 11.9194, 101.8081
2013-05-23 14:14:46.0, 76.06302, 2.386475, 11.91925, 101.8081
2013-05-23 14:14:47.1, 76.14529, 2.386124, 11.91925, 101.8098
2013-05-23 14:14:48.1, 76.06479, 2.386467, 11.91997, 101.8115
2013-05-23 14:14:49.2, 76.03177, 2.386608, 11.92081, 101.8127
2013-05-23 14:14:50.3, 76.01566, 2.386677, 11.92215, 101.8132
2013-05-23 14:14:51.4, 76.09921, 2.38632, 11.92371, 101.8127
2013-05-23 14:14:52.4, 76.15475, 2.386084, 11.92558, 101.8127
2013-05-23 14:14:53.5, 75.98074, 2.386826, 11.92726, 101.8142
2013-05-23 14:14:54.6, 75.94846, 2.386964, 11.92949, 101.814
2013-05-23 14:14:55.6, 75.90628, 2.387144, 11.93143, 101.8154
2013-05-23 14:14:56.7, 75.90359, 2.387155, 11.93327, 101.8147
2013-05-23 14:14:58.2, 75.94058, 2.386997, 11.93436, 101.8162
2013-05-23 14:14:59.2, 75.99771, 2.386753, 11.93503, 101.8159
2013-05-23 14:15:00.3, 75.99399, 2.386769, 11.93513, 101.8171
2013-05-23 14:15:01.4, 75.99655, 2.386758, 11.93448, 101.8184
2013-05-23 14:15:02.5, 75.91757, 2.387095, 11.93388, 101.8186
2013-05-23 14:15:03.6, 76.02957, 2.386617, 11.9332, 101.8169
2013-05-23 14:15:04.6, 75.98581, 2.386804, 11.93192, 101.8159
2013-05-23 14:15:05.7, 76.04776, 2.38654, 11.93047, 101.8125
2013-05-23 14:15:06.8, 75.94247, 2.386989, 11.92982, 101.8123
2013-05-23 14:15:07.9, 75.91934, 2.387088, 11.92931, 101.811
2013-05-23 14:15:09.0, 76.03354, 2.3866, 11.92838, 101.8088
2013-05-23 14:15:10.3, 76.00497, 2.386722, 11.92758, 101.8074
2013-05-23 14:15:11.4, 75.95193, 2.386949, 11.92696, 101.8071
2013-05-23 14:15:12.6, 75.94315, 2.386986, 11.92578, 101.8083
2013-05-23 14:15:13.6, 76.02567, 2.386634, 11.9248, 101.8096
2013-05-23 14:15:14.7, 75.85281, 2.387372, 11.92325, 101.8108
2013-05-23 14:15:15.8, 75.9968, 2.386757, 11.92175, 101.8147
2013-05-23 14:15:16.8, 75.98526, 2.386806, 11.91975, 101.8137
2013-05-23 14:15:17.9, 75.86386, 2.387325, 11.918, 101.8142
2013-05-23 14:15:19.1, 75.9053, 2.387148, 11.91682, 101.8142
2013-05-23 14:15:20.1, 75.8743, 2.38728, 11.91629, 101.814
2013-05-23 14:15:21.4, 75.88107, 2.387251, 11.91611, 101.8149
2013-05-23 14:15:22.5, 75.91208, 2.387119, 11.91649, 101.8147
2013-05-23 14:15:23.6, 75.84988, 2.387384, 11.91699, 101.8154
2013-05-23 14:15:24.7, 75.92526, 2.387062, 11.91794, 101.8147
2013-05-23 14:15:26.1, 75.86966, 2.3873, 11.91922, 101.8145
2013-05-23 14:15:27.2, 75.89603, 2.387187, 11.91957, 101.8159
2013-05-23 14:15:28.5, 75.8566, 2.387356, 11.92004, 101.8149
2013-05-23 14:15:29.5, 75.86752, 2.387309, 11.92024, 101.8164
2013-05-23 14:15:30.6, 75.93906, 2.387004, 11.92029, 101.8174
2013-05-23 14:15:31.7, 75.89487, 2.387192, 11.92012, 101.8162
2013-05-23 14:15:33.1, 75.90891, 2.387132, 11.91992, 101.8174
2013-05-23 14:15:34.2, 75.99557, 2.386762, 11.91945, 101.8167
2013-05-23 14:15:35.2, 75.87375, 2.387282, 11.91936, 101.8149
2013-05-23 14:15:36.3, 75.78671, 2.387654, 11.91902, 101.8135
2013-05-23 14:15:37.3, 75.84354, 2.387411, 11.91896, 101.8113
2013-05-23 14:15:38.6, 75.8107, 2.387552, 11.91884, 101.812
2013-05-23 14:15:39.7, 75.89658, 2.387185, 11.91913, 101.8108
2013-05-23 14:15:40.8, 75.98141, 2.386823, 11.91989, 101.8086
2013-05-23 14:15:41.8, 75.89517, 2.387191, 11.92143, 101.8086
2013-05-23 14:15:42.9, 75.8436, 2.387411, 11.92271, 101.8083
2013-05-23 14:15:44.0, 75.88419, 2.387238, 11.92532, 101.8081
2013-05-23 14:15:45.0, 75.931, 2.387038, 11.92726, 101.8091
2013-05-23 14:15:46.1, 75.81003, 2.387554, 11.92963, 101.8098
2013-05-23 14:15:47.2, 75.83859, 2.387433, 11.93195, 101.8098
2013-05-23 14:15:48.2, 75.80246, 2.387587, 11.9339, 101.8096
2013-05-23 14:15:49.3, 75.84958, 2.387386, 11.93542, 101.8083
2013-05-23 14:15:50.4, 75.7695, 2.387727, 11.93628, 101.8071
2013-05-23 14:15:51.5, 75.74716, 2.387823, 11.93622, 101.8064
2013-05-23 14:15:52.6, 75.75473, 2.387791, 11.93658, 101.8062
2013-05-23 14:15:53.9, 75.67368, 2.388137, 11.93616, 101.8057
2013-05-23 14:15:54.9, 75.69797, 2.388033, 11.93617, 101.8071
2013-05-23 14:15:56.0, 75.76913, 2.387729, 11.93602, 101.8066
2013-05-23 14:15:57.1, 75.79013, 2.38764, 11.93587, 101.8083
2013-05-23 14:15:58.1, 75.71237, 2.387971, 11.93552, 101.8093
2013-05-23 14:15:59.2, 75.80051, 2.387595, 11.93533, 101.8103
2013-05-23 14:16:00.3, 75.76224, 2.387758, 11.93616, 101.8113
2013-05-23 14:16:01.4, 75.68436, 2.388091, 11.93767, 101.8113
2013-05-23 14:16:02.5, 75.81314, 2.387541, 11.93895, 101.8101
2013-05-23 14:16:03.6, 75.74881, 2.387816, 11.93999, 101.8108
2013-05-23 14:16:04.7, 75.7507, 2.387808, 11.94116, 101.8101
2013-05-23 14:16:05.7, 75.83182, 2.387461, 11.94223, 101.8108
2013-05-23 14:16:06.8, 75.70389, 2.388008, 11.94376, 101.8101
2013-05-23 14:16:08.0, 75.7579, 2.387777, 11.94525, 101.8098
2013-05-23 14:16:09.1, 75.70523, 2.388002, 11.94713, 101.8103
2013-05-23 14:16:10.2, 75.73849, 2.38786, 11.94774, 101.8118
2013-05-23 14:16:11.3, 75.73526, 2.387874, 11.9473, 101.8135
2013-05-23 14:16:12.4, 75.68289, 2.388098, 11.94592, 101.8147
2013-05-23 14:16:13.5, 75.63803, 2.388289, 11.94408, 101.8162
2013-05-23 14:16:14.5, 75.73703, 2.387866, 11.94218, 101.8164
2013-05-23 14:16:15.6, 75.69333, 2.388053, 11.9402, 101.8171
2013-05-23 14:16:16.8, 75.70651, 2.387996, 11.93794, 101.8152
2013-05-23 14:16:17.9, 75.67776, 2.388119, 11.93636, 101.8157
2013-05-23 14:16:19.2, 75.69815, 2.388032, 11.93402, 101.814
2013-05-23 14:16:20.3, 75.64413, 2.388263, 11.93266, 101.8108
2013-05-23 14:16:21.4, 75.74686, 2.387824, 11.93204, 101.8076
2013-05-23 14:16:22.4, 75.728, 2.387905, 11.93138, 101.8066
2013-05-23 14:16:23.5, 75.75687, 2.387781, 11.93137, 101.8044
2013-05-23 14:16:24.5, 75.74106, 2.387849, 11.9313, 101.8054
2013-05-23 14:16:25.7, 75.63687, 2.388294, 11.93143, 101.8037
2013-05-23 14:16:26.7, 75.70737, 2.387993, 11.93103, 101.8047
2013-05-23 14:16:27.8, 75.68069, 2.388107, 11.93068, 101.8037
2013-05-23 14:16:29.0, 75.7355, 2.387872, 11.93056, 101.8035
2013-05-23 14:16:30.1, 75.63486, 2.388303, 11.93037, 101.8052
2013-05-23 14:16:31.3, 75.75192, 2.387803, 11.93071, 101.8079
2013-05-23 14:16:32.4, 75.66592, 2.38817, 11.9306, 101.8066
2013-05-23 14:16:33.5, 75.63168, 2.388316, 11.93077, 101.8069
2013-05-23 14:16:34.5, 75.50967, 2.388838, 11.9317, 101.8079
2013-05-23 14:16:35.6, 75.56833, 2.388587, 11.93181, 101.8088
2013-05-23 14:16:36.6, 75.5676, 2.38859, 11.93262, 101.8086
2013-05-23 14:16:37.7, 75.60519, 2.388429, 11.9335, 101.8086
2013-05-23 14:16:38.8, 75.55844, 2.388629, 11.93349, 101.8088
2013-05-23 14:16:39.9, 75.60788, 2.388418, 11.93384, 101.8101
2013-05-23 14:16:40.9, 75.67319, 2.388139, 11.93376, 101.8091
2013-05-23 14:16:42.0, 75.64597, 2.388255, 11.93428, 101.8093
2013-05-23 14:16:43.0, 75.63937, 2.388283, 11.93468, 101.8101
2013-05-23 14:16:44.0, 75.58914, 2.388498, 11.93434, 101.8091
2013-05-23 14:16:45.1, 75.5881, 2.388502, 11.93417, 101.8071
2013-05-23 14:16:46.1, 75.69046, 2.388065, 11.93452, 101.8064
2013-05-23 14:16:47.3, 75.65744, 2.388206, 11.93401, 101.8083
2013-05-23 14:16:48.6, 75.56345, 2.388608, 11.93431, 101.8098
2013-05-23 14:16:49.7, 75.51736, 2.388805, 11.93452, 101.8115
2013-05-23 14:16:50.8, 75.51779, 2.388803, 11.93404, 101.8118
2013-05-23 14:16:51.8, 75.55807, 2.388631, 11.93315, 101.8137
2013-05-23 14:16:52.8, 75.42276, 2.389209, 11.93304, 101.8152
2013-05-23 14:16:53.9, 75.52908, 2.388755, 11.93393, 101.8154
2013-05-23 14:16:55.1, 75.57034, 2.388578, 11.93506, 101.8169
2013-05-23 14:16:56.1, 75.52286, 2.388781, 11.93668, 101.8174
2013-05-23 14:16:57.1, 75.50095, 2.388875, 11.93787, 101.8164
2013-05-23 14:16:58.2, 75.50839, 2.388843, 11.93901, 101.812
2013-05-23 14:16:59.2, 75.52676, 2.388764, 11.93925, 101.8108
2013-05-23 14:17:00.3, 75.47476, 2.388987, 11.93967, 101.8074
2013-05-23 14:17:01.4, 75.39169, 2.389342, 11.94029, 101.8054
2013-05-23 14:17:02.5, 75.5961, 2.388468, 11.9415, 101.803
2013-05-23 14:17:03.9, 75.47324, 2.388993, 11.94167, 101.8013
2013-05-23 14:17:05.0, 75.57986, 2.388538, 11.94156, 101.7998
2013-05-23 14:17:06.1, 75.51096, 2.388832, 11.94019, 101.8003
2013-05-23 14:17:07.1, 75.41434, 2.389245, 11.93942, 101.8
2013-05-23 14:17:08.2, 75.4758, 2.388982, 11.93933, 101.8035
2013-05-23 14:17:09.2, 75.63345, 2.388309, 11.93925, 101.8054
2013-05-23 14:17:10.3, 75.55704, 2.388635, 11.93939, 101.8071
2013-05-23 14:17:11.3, 75.55563, 2.388641, 11.93883, 101.8101
2013-05-23 14:17:12.4, 75.51425, 2.388818, 11.93817, 101.812
2013-05-23 14:17:13.5, 75.53146, 2.388744, 11.93718, 101.813
2013-05-23 14:17:14.5, 75.47336, 2.388993, 11.93547, 101.8127
2013-05-23 14:17:15.6, 75.4014, 2.389301, 11.93448, 101.8135
2013-05-23 14:17:16.6, 75.37759, 2.389402, 11.93445, 101.8145
2013-05-23 14:17:17.9, 75.54001, 2.388708, 11.93451, 101.8137
2013-05-23 14:17:19.1, 75.5419, 2.3887, 11.93491, 101.8127
2013-05-23 14:17:20.1, 75.48746, 2.388932, 11.93602, 101.8135
2013-05-23 14:17:21.2, 75.48276, 2.388953, 11.93736, 101.812
2013-05-23 14:17:22.2, 75.40689, 2.389277, 11.93805, 101.812
2013-05-23 14:17:23.3, 75.4548, 2.389072, 11.93925, 101.8127
2013-05-23 14:17:24.4, 75.39444, 2.38933, 11.94034, 101.8135
2013-05-23 14:17:25.5, 75.46701, 2.38902, 11.94077, 101.812
2013-05-23 14:17:26.5, 75.39981, 2.389307, 11.94008, 101.8118
2013-05-23 14:17:27.6, 75.41904, 2.389225, 11.93922, 101.8115
2013-05-23 14:17:28.7, 75.44595, 2.38911, 11.93842, 101.8098
2013-05-23 14:17:29.8, 75.43729, 2.389147, 11.93764, 101.8076
2013-05-23 14:17:30.8, 75.32889, 2.389611, 11.93748, 101.8086
2013-05-23 14:17:31.9, 75.37888, 2.389397, 11.93787, 101.8064
2013-05-23 14:17:33.0, 75.47348, 2.388992, 11.93863, 101.8079
2013-05-23 14:17:34.0, 75.35092, 2.389516, 11.93976, 101.8076
2013-05-23 14:17:35.0, 75.41287, 2.389251, 11.94061, 101.8079
2013-05-23 14:17:36.3, 75.33902, 2.389567, 11.94212, 101.8093
2013-05-23 14:17:37.4, 75.37338, 2.38942, 11.94371, 101.8098
2013-05-23 14:17:38.5, 75.5162, 2.388809, 11.94501, 101.812
2013-05-23 14:17:39.6, 75.34659, 2.389535, 11.9467, 101.8125
2013-05-23 14:17:40.6, 75.38669, 2.389363, 11.94789, 101.8125
2013-05-23 14:17:41.6, 75.41116, 2.389259, 11.94887, 101.814
2013-05-23 14:17:42.6, 75.46487, 2.389029, 11.94974, 101.8137
2013-05-23 14:17:43.6, 75.46091, 2.389046, 11.95047, 101.8127
2013-05-23 14:17:44.7, 75.38638, 2.389364, 11.95209, 101.8105
2013-05-23 14:17:45.9, 75.48795, 2.388931, 11.95425, 101.8093
2013-05-23 14:17:46.9, 75.40665, 2.389278, 11.95592, 101.8098
2013-05-23 14:17:47.9, 75.30508, 2.389712, 11.95737, 101.8091
2013-05-23 14:17:49.1, 75.27493, 2.389841, 11.95886, 101.8088
2013-05-23 14:17:50.1, 75.38498, 2.38937, 11.95973, 101.811
2013-05-23 14:17:51.4, 75.34512, 2.389541, 11.96048, 101.8108
2013-05-23 14:17:52.5, 75.34982, 2.389521, 11.96031, 101.8098
2013-05-23 14:17:53.5, 75.36313, 2.389464, 11.96013, 101.8113
2013-05-23 14:17:54.6, 75.33377, 2.38959, 11.95967, 101.8125
2013-05-23 14:17:55.7, 75.32755, 2.389616, 11.95862, 101.814
2013-05-23 14:17:56.8, 75.45425, 2.389074, 11.95857, 101.8159
2013-05-23 14:17:57.8, 75.34488, 2.389542, 11.95848, 101.8171
2013-05-23 14:17:58.9, 75.36734, 2.389446, 11.95824, 101.8188
2013-05-23 14:18:00.1, 75.37485, 2.389414, 11.95767, 101.8188
2013-05-23 14:18:01.1, 75.2706, 2.38986, 11.95708, 101.8171
2013-05-23 14:18:02.2, 75.26852, 2.389869, 11.95586, 101.8159
2013-05-23 14:18:03.3, 75.14182, 2.390411, 11.9548, 101.8162
2013-05-23 14:18:04.3, 75.26218, 2.389896, 11.95328, 101.8171
2013-05-23 14:18:05.6, 75.30869, 2.389697, 11.95111, 101.8176
2013-05-23 14:18:07.0, 75.24069, 2.389988, 11.94821, 101.8169
2013-05-23 14:18:08.2, 75.2435, 2.389976, 11.94543, 101.8181
2013-05-23 14:18:09.2, 75.3699, 2.389435, 11.94339, 101.8179
2013-05-23 14:18:10.3, 75.27066, 2.389859, 11.94156, 101.8179
2013-05-23 14:18:11.3, 75.2883, 2.389784, 11.94046, 101.8213
2013-05-23 14:18:12.4, 75.2258, 2.390052, 11.93982, 101.8208
2013-05-23 14:18:13.8, 75.21201, 2.39011, 11.93979, 101.8213
2013-05-23 14:18:14.9, 75.28336, 2.389805, 11.94002, 101.8184
2013-05-23 14:18:15.9, 75.23386, 2.390017, 11.94037, 101.8186
2013-05-23 14:18:16.9, 75.3317, 2.389598, 11.94086, 101.8186
2013-05-23 14:18:18.0, 75.10281, 2.390578, 11.94159, 101.8186
2013-05-23 14:18:19.1, 75.20761, 2.390129, 11.94205, 101.8181
2013-05-23 14:18:20.2, 75.20279, 2.39015, 11.94153, 101.8193
2013-05-23 14:18:21.3, 75.28384, 2.389803, 11.9411, 101.8179
2013-05-23 14:18:22.3, 75.10342, 2.390575, 11.94113, 101.8208
2013-05-23 14:18:23.4, 75.23477, 2.390013, 11.94035, 101.8206
2013-05-23 14:18:24.5, 75.15384, 2.390359, 11.93932, 101.8203
2013-05-23 14:18:25.6, 75.20004, 2.390162, 11.93866, 101.8186
2013-05-23 14:18:26.7, 75.22476, 2.390056, 11.93674, 101.8171
2013-05-23 14:18:27.8, 75.18344, 2.390233, 11.93486, 101.8147
2013-05-23 14:18:29.0, 75.31802, 2.389657, 11.93323, 101.8145
2013-05-23 14:18:30.0, 75.19479, 2.390184, 11.93243, 101.8132
2013-05-23 14:18:31.1, 75.20535, 2.390139, 11.93195, 101.8105
2013-05-23 14:18:32.1, 75.28116, 2.389815, 11.93079, 101.8064
2013-05-23 14:18:33.2, 75.29062, 2.389774, 11.93068, 101.8037
2013-05-23 14:18:34.2, 75.2283, 2.390041, 11.93073, 101.8037
2013-05-23 14:18:35.3, 75.1868, 2.390218, 11.93132, 101.8037
2013-05-23 14:18:36.3, 75.27921, 2.389823, 11.93272, 101.8037
2013-05-23 14:18:37.5, 75.17752, 2.390258, 11.935, 101.8035
2013-05-23 14:18:38.5, 75.22665, 2.390048, 11.93701, 101.803
2013-05-23 14:18:39.5, 75.20389, 2.390145, 11.93913, 101.8027
2013-05-23 14:18:40.6, 75.25595, 2.389923, 11.94069, 101.804
2013-05-23 14:18:41.8, 75.20035, 2.390161, 11.94337, 101.8071
2013-05-23 14:18:42.8, 75.21182, 2.390111, 11.94489, 101.8108
2013-05-23 14:18:44.2, 75.19168, 2.390198, 11.94701, 101.8135
2013-05-23 14:18:45.3, 75.08145, 2.390669, 11.94835, 101.8149
2013-05-23 14:18:46.3, 75.12222, 2.390495, 11.94916, 101.8149
2013-05-23 14:18:47.3, 75.09634, 2.390606, 11.9492, 101.8159
2013-05-23 14:18:48.4, 75.08676, 2.390646, 11.94858, 101.8167
2013-05-23 14:18:49.5, 75.08499, 2.390654, 11.94872, 101.8171
2013-05-23 14:18:50.5, 74.94461, 2.391255, 11.94864, 101.8174
2013-05-23 14:18:51.6, 74.99118, 2.391056, 11.94794, 101.8174
2013-05-23 14:18:52.7, 75.05307, 2.390791, 11.94766, 101.8152
2013-05-23 14:18:53.8, 75.13797, 2.390427, 11.94739, 101.8147
2013-05-23 14:18:54.9, 75.1644, 2.390314, 11.94684, 101.8157
2013-05-23 14:18:56.0, 75.1329, 2.390449, 11.9463, 101.8167
2013-05-23 14:18:57.0, 75.11435, 2.390528, 11.94579, 101.8167
2013-05-23 14:18:58.1, 75.13199, 2.390453, 11.9454, 101.8171
2013-05-23 14:18:59.4, 75.09348, 2.390618, 11.94533, 101.8164
2013-05-23 14:19:00.5, 74.9653, 2.391167, 11.94514, 101.8145
2013-05-23 14:19:01.7, 74.9343, 2.391299, 11.94521, 101.8135
2013-05-23 14:19:02.9, 75.02731, 2.390901, 11.94551, 101.814
2013-05-23 14:19:03.9, 74.99875, 2.391023, 11.94539, 101.8137
2013-05-23 14:19:05.0, 74.86453, 2.391598, 11.94533, 101.8127
2013-05-23 14:19:06.1, 75.03586, 2.390864, 11.94481, 101.8123
2013-05-23 14:19:07.2, 74.98898, 2.391065, 11.94431, 101.8115
2013-05-23 14:19:08.5, 75.01688, 2.390946, 11.94234, 101.8135
2013-05-23 14:19:09.5, 75.03549, 2.390866, 11.94078, 101.8169
2013-05-23 14:19:10.6, 75.02487, 2.390912, 11.93855, 101.8198
2013-05-23 14:19:11.7, 75.05508, 2.390782, 11.93636, 101.8208
2013-05-23 14:19:12.7, 75.00058, 2.391015, 11.9341, 101.8218
2013-05-23 14:19:13.8, 74.98795, 2.39107, 11.93158, 101.8213
2013-05-23 14:19:14.9, 75.11899, 2.390509, 11.92874, 101.821
2013-05-23 14:19:16.0, 74.97708, 2.391116, 11.92632, 101.8198
2013-05-23 14:19:17.1, 74.99332, 2.391047, 11.92401, 101.8208
2013-05-23 14:19:18.2, 74.98502, 2.391082, 11.92259, 101.8184
2013-05-23 14:19:19.2, 74.98386, 2.391087, 11.92122, 101.8157
2013-05-23 14:19:20.3, 75.04178, 2.390839, 11.92014, 101.8125
2013-05-23 14:19:21.4, 75.16385, 2.390316, 11.91895, 101.8118
2013-05-23 14:19:22.7, 74.98111, 2.391099, 11.91728, 101.811
2013-05-23 14:19:23.8, 75.00961, 2.390977, 11.91608, 101.8103
2013-05-23 14:19:24.9, 74.97336, 2.391132, 11.91527, 101.8076
2013-05-23 14:19:26.0, 75.05704, 2.390774, 11.91457, 101.8066
2013-05-23 14:19:27.1, 75.05594, 2.390779, 11.9135, 101.8066
2013-05-23 14:19:28.2, 75.02512, 2.390911, 11.91225, 101.8096
2013-05-23 14:19:29.2, 74.98508, 2.391082, 11.91095, 101.811
2013-05-23 14:19:30.3, 74.90665, 2.391418, 11.90958, 101.813
2013-05-23 14:19:31.4, 74.90598, 2.391421, 11.90875, 101.8132
2013-05-23 14:19:32.4, 75.05832, 2.390768, 11.90787, 101.8137
2013-05-23 14:19:33.5, 74.9324, 2.391307, 11.90729, 101.8147
2013-05-23 14:19:34.5, 74.9382, 2.391283, 11.90688, 101.8206
2013-05-23 14:19:35.6, 74.88693, 2.391502, 11.90726, 101.8235
2013-05-23 14:19:36.9, 74.90329, 2.391432, 11.90759, 101.8247
2013-05-23 14:19:38.0, 75.00491, 2.390997, 11.90794, 101.8228
2013-05-23 14:19:39.1, 74.99368, 2.391045, 11.90866, 101.8223
2013-05-23 14:19:40.2, 75.08377, 2.390659, 11.9095, 101.8237
2013-05-23 14:19:41.2, 75.03183, 2.390882, 11.91016, 101.8242
2013-05-23 14:19:42.8, 74.9371, 2.391287, 11.91174, 101.8235
2013-05-23 14:19:44.2, 75.00986, 2.390976, 11.91298, 101.8215
2013-05-23 14:19:46.1, 75.00827, 2.390983, 11.91353, 101.8184
2013-05-23 14:19:47.2, 74.811, 2.391827, 11.91434, 101.8164
2013-05-23 14:19:48.7, 75.02139, 2.390926, 11.91554, 101.8145
2013-05-23 14:19:49.7, 74.84109, 2.391699, 11.91641, 101.8125
2013-05-23 14:19:51.1, 74.87106, 2.39157, 11.91695, 101.8091
2013-05-23 14:19:52.1, 74.73483, 2.392154, 11.91707, 101.8066
2013-05-23 14:19:53.2, 74.9227, 2.391349, 11.91704, 101.8062
2013-05-23 14:19:54.8, 74.8533, 2.391646, 11.91719, 101.8098
2013-05-23 14:19:56.6, 74.86172, 2.39161, 11.91736, 101.8098
2013-05-23 14:19:57.6, 74.90085, 2.391443, 11.91748, 101.8115
2013-05-23 14:19:59.3, 74.94931, 2.391235, 11.91765, 101.812
2013-05-23 14:20:00.4, 74.91519, 2.391381, 11.9183, 101.8123
2013-05-23 14:20:01.7, 74.88925, 2.391492, 11.91879, 101.8162
2013-05-23 14:20:02.7, 74.91885, 2.391366, 11.91953, 101.8176
2013-05-23 14:20:03.8, 74.90714, 2.391416, 11.92035, 101.8167
2013-05-23 14:20:05.3, 74.9216, 2.391354, 11.92114, 101.8171
2013-05-23 14:20:06.5, 74.85519, 2.391638, 11.92134, 101.8181
2013-05-23 14:20:07.5, 74.79605, 2.391892, 11.92143, 101.8176
2013-05-23 14:20:08.6, 74.93576, 2.391293, 11.92133, 101.8201
2013-05-23 14:20:10.2, 74.76749, 2.392014, 11.92046, 101.8262
2013-05-23 14:20:11.5, 74.77719, 2.391972, 11.91989, 101.8254
2013-05-23 14:20:12.5, 74.7861, 2.391934, 11.91983, 101.8291
2013-05-23 14:20:13.5, 74.73203, 2.392166, 11.91956, 101.8303
2013-05-23 14:20:14.6, 74.92508, 2.391339, 11.91917, 101.8284
2013-05-23 14:20:15.6, 74.78812, 2.391926, 11.91908, 101.8281
2013-05-23 14:20:17.0, 74.79373, 2.391901, 11.91914, 101.8271
2013-05-23 14:20:18.0, 74.79514, 2.391896, 11.91945, 101.823
2013-05-23 14:20:19.1, 74.8389, 2.391708, 11.9194, 101.8186
2013-05-23 14:20:20.2, 74.65201, 2.392509, 11.91922, 101.8159
2013-05-23 14:20:21.5, 74.79343, 2.391903, 11.91858, 101.814
2013-05-23 14:20:22.6, 74.80319, 2.391861, 11.91742, 101.8127
2013-05-23 14:20:23.9, 74.75491, 2.392068, 11.91638, 101.8132
2013-05-23 14:20:25.1, 74.78372, 2.391944, 11.91537, 101.8135
2013-05-23 14:20:26.1, 74.72079, 2.392214, 11.91423, 101.8157
2013-05-23 14:20:27.1, 74.7355, 2.392151, 11.91325, 101.8193
2013-05-23 14:20:28.2, 74.74387, 2.392115, 11.91261, 101.8242
2013-05-23 14:20:29.2, 74.78641, 2.391933, 11.91251, 101.8289
2013-05-23 14:20:30.8, 74.7402, 2.392131, 11.91246, 101.834
2013-05-23 14:20:31.8, 74.70035, 2.392302, 11.91283, 101.8347
2013-05-23 14:20:32.8, 74.71048, 2.392258, 11.9136, 101.8337
2013-05-23 14:20:34.0, 74.74301, 2.392119, 11.91418, 101.8328
2013-05-23 14:20:35.0, 74.79233, 2.391907, 11.91447, 101.833
2013-05-23 14:20:36.0, 74.77127, 2.391998, 11.91495, 101.832
2013-05-23 14:20:37.0, 74.74887, 2.392094, 11.9153, 101.8308
2013-05-23 14:20:38.2, 74.70816, 2.392268, 11.9157, 101.8252
2013-05-23 14:20:39.3, 74.71066, 2.392258, 11.91629, 101.8232
2013-05-23 14:20:40.3, 74.66281, 2.392463, 11.91656, 101.8218
2013-05-23 14:20:41.3, 74.69559, 2.392322, 11.91626, 101.8196
2013-05-23 14:20:42.4, 74.72141, 2.392211, 11.91661, 101.821
2013-05-23 14:20:43.5, 74.69327, 2.392332, 11.91653, 101.8218
2013-05-23 14:20:44.9, 74.78159, 2.391954, 11.91649, 101.8196
2013-05-23 14:20:46.0, 74.70523, 2.392281, 11.91772, 101.8193
2013-05-23 14:20:47.1, 74.60031, 2.392731, 11.91913, 101.8208
2013-05-23 14:20:48.2, 74.73636, 2.392148, 11.92088, 101.823
2013-05-23 14:20:49.2, 74.75797, 2.392055, 11.9231, 101.8225
2013-05-23 14:20:50.3, 74.63632, 2.392576, 11.92706, 101.8218
2013-05-23 14:20:51.7, 74.6962, 2.39232, 11.9332, 101.8223
2013-05-23 14:20:52.7, 74.75839, 2.392053, 11.93845, 101.8188
2013-05-23 14:20:53.8, 74.63943, 2.392563, 11.94313, 101.8184
2013-05-23 14:20:55.0, 74.77426, 2.391985, 11.94821, 101.8198
2013-05-23 14:20:56.2, 74.62881, 2.392608, 11.95215, 101.8186
2013-05-23 14:20:57.2, 74.76926, 2.392006, 11.95474, 101.8171
2013-05-23 14:20:58.8, 74.73367, 2.392159, 11.95784, 101.8196
